LINK_MODEL_BASED::PROCESSED::Left Knee Angles_filtered
File	Frame	X 	Y 	Z 
 - 	1246	83.761833	4.846936	-2.923031
 - 	1247	85.895004	4.534212	-2.184849
 - 	1248	86.894859	4.407135	-1.864203
 - 	1249	86.766884	4.416233	-1.928913
 - 	1250	85.599030	4.380029	-2.252275
 - 	1251	83.476738	4.164371	-2.791373
 - 	1252	80.465538	3.778315	-3.548837
 - 	1253	76.632217	3.316843	-4.469772
 - 	1254	72.055702	2.843864	-5.459247
 - 	1255	66.812958	2.348100	-6.439574
 - 	1256	60.959274	1.799699	-7.319098
 - 	1257	54.537685	1.230675	-7.945681
 - 	1258	47.627892	0.746047	-8.163148
 - 	1259	40.394848	0.444661	-7.926665
 - 	1260	33.096149	0.335556	-7.355118
 - 	1261	26.071693	0.351034	-6.695277
 - 	1262	19.752178	0.438996	-6.254409
 - 	1263	14.648351	0.619620	-6.300005
 - 	1264	11.261094	0.944172	-6.873309
 - 	1265	9.934896	1.409730	-7.610710
 - 	1266	10.734638	1.923183	-7.866419
 - 	1267	13.408183	2.363967	-7.232149
 - 	1268	17.464272	2.709440	-5.965552
 - 	1269	22.336761	3.089241	-4.746699
 - 	1270	27.524147	3.657363	-3.990463
 - 	1271	32.604210	4.381952	-3.523697
 - 	1272	37.160542	5.002828	-2.901474
 - 	1273	40.759102	5.256194	-1.892584
 - 	1274	43.049126	5.164583	-0.689657
 - 	1275	43.911495	5.070066	0.223221
 - 	1276	43.514957	5.324654	0.433445
 - 	1277	42.222084	5.939603	-0.047759
 - 	1278	40.406364	6.566504	-0.755719
 - 	1279	38.293537	6.820774	-1.143135
 - 	1280	35.919498	6.604385	-1.052456
 - 	1281	33.225174	6.132529	-0.841967
 - 	1282	30.209244	5.701980	-1.000618
 - 	1283	27.006405	5.455782	-1.636043
 - 	1284	23.829151	5.328397	-2.385154
 - 	1285	20.853437	5.166008	-2.783920
 - 	1286	18.179062	4.881040	-2.634774
 - 	1287	15.890524	4.496663	-2.052160
 - 	1288	14.125897	4.075372	-1.299091
 - 	1289	13.073493	3.639940	-0.646378
 - 	1290	12.909748	3.156415	-0.300654
 - 	1291	13.745799	2.568999	-0.345643
 - 	1292	15.626394	1.859924	-0.737583
 - 	1293	18.551861	1.112424	-1.423268
 - 	1294	22.457840	0.537661	-2.469976
 - 	1295	27.168030	0.402185	-3.998046
 - 	1296	32.420670	0.841697	-5.921204
 - 	1297	37.979034	1.711710	-7.789669
 - 	1298	43.689896	2.678719	-8.990657
 - 	1299	49.422337	3.483855	-9.165123
 - 	1300	55.006981	4.079288	-8.450582
 - 	1301	60.286026	4.538094	-7.365509
 - 	1302	65.208893	4.909444	-6.447155
 - 	1303	69.838615	5.154674	-5.884231
 - 	1304	74.236755	5.184540	-5.441463
 - 	1305	78.330673	4.970821	-4.788111
 - 	1306	81.894897	4.626290	-3.901787
 - 	1307	84.661072	4.346490	-3.094715
 - 	1308	86.442215	4.267902	-2.664877
 - 	1309	87.168228	4.392611	-2.618726
 - 	1310	86.844727	4.622705	-2.759725
 - 	1311	85.512138	4.833477	-2.947303
 - 	1312	83.240723	4.931908	-3.192346
 - 	1313	80.126350	4.881540	-3.567099
 - 	1314	76.254272	4.676710	-4.118900
 - 	1315	71.664825	4.289034	-4.847698
 - 	1316	66.373917	3.649365	-5.684597
 - 	1317	60.431259	2.705841	-6.470242
 - 	1318	53.948410	1.534917	-6.986354
 - 	1319	47.077896	0.395750	-7.060037
 - 	1320	39.991562	-0.392677	-6.687817
 - 	1321	32.897587	-0.681552	-6.068007
 - 	1322	26.083454	-0.573960	-5.497802
 - 	1323	19.944439	-0.262621	-5.238693
 - 	1324	14.959797	0.153905	-5.439600
 - 	1325	11.590018	0.665333	-6.057103
 - 	1326	10.105680	1.236468	-6.761984
 - 	1327	10.440206	1.779316	-7.048821
 - 	1328	12.216581	2.232883	-6.633543
 - 	1329	14.996985	2.628798	-5.728582
 - 	1330	18.558277	3.073204	-4.815696
 - 	1331	22.893940	3.690756	-4.228198
 - 	1332	27.907700	4.562823	-4.025772
 - 	1333	33.129196	5.614703	-4.051498
 - 	1334	37.780125	6.518690	-3.926356
 - 	1335	41.144592	6.850762	-3.203147
 - 	1336	42.902126	6.504137	-1.822668
 - 	1337	43.167686	5.904228	-0.392692
 - 	1338	42.288620	5.671325	0.216826
 - 	1339	40.627312	6.041135	-0.309558
 - 	1340	38.471783	6.670727	-1.368626
 - 	1341	36.030323	7.019233	-2.012753
 - 	1342	33.423794	6.865274	-1.898456
 - 	1343	30.687508	6.422071	-1.536930
 - 	1344	27.822693	6.014566	-1.614552
 - 	1345	24.866016	5.751577	-2.272674
 - 	1346	21.929379	5.513088	-3.077080
 - 	1347	19.202358	5.153342	-3.467825
 - 	1348	16.918497	4.655008	-3.171732
 - 	1349	15.299693	4.111932	-2.341243
 - 	1350	14.522676	3.604689	-1.409571
 - 	1351	14.723244	3.113472	-0.813964
 - 	1352	15.999338	2.549486	-0.801150
 - 	1353	18.388695	1.846973	-1.372303
 - 	1354	21.846283	1.017667	-2.336807
 - 	1355	26.246042	0.169294	-3.479251
 - 	1356	31.400312	-0.468984	-4.714655
 - 	1357	37.084869	-0.587614	-6.034295
 - 	1358	43.067764	0.005857	-7.320264
 - 	1359	49.137321	1.184239	-8.297175
 - 	1360	55.116966	2.558799	-8.676025
 - 	1361	60.864449	3.766584	-8.335844
 - 	1362	66.278816	4.669012	-7.424928
 - 	1363	71.328270	5.285309	-6.309465
 - 	1364	76.053421	5.616306	-5.342158
 - 	1365	80.491325	5.608183	-4.616266
 - 	1366	84.560036	5.286666	-3.968458
 - 	1367	88.020889	4.852684	-3.234751
 - 	1368	90.572510	4.578345	-2.461694
 - 	1369	91.997025	4.600552	-1.863750
 - 	1370	92.234207	4.834980	-1.637708
 - 	1371	91.341782	5.089858	-1.848465
 - 	1372	89.409843	5.238708	-2.441550
 - 	1373	86.521240	5.272887	-3.305170
 - 	1374	82.767120	5.227791	-4.324273
 - 	1375	78.252548	5.105368	-5.413721
 - 	1376	73.066673	4.843502	-6.503734
 - 	1377	67.269943	4.319249	-7.470932
 - 	1378	60.924721	3.437700	-8.098977
 - 	1379	54.125008	2.297502	-8.163351
 - 	1380	47.002216	1.224831	-7.598256
 - 	1381	39.737122	0.547780	-6.597289
 - 	1382	32.595444	0.341527	-5.557517
 - 	1383	25.966112	0.442997	-4.897031
 - 	1384	20.354797	0.676528	-4.843613
 - 	1385	16.284828	0.995383	-5.305990
 - 	1386	14.119074	1.429770	-5.911175
 - 	1387	13.904137	1.986755	-6.233289
 - 	1388	15.365494	2.628079	-6.098730
 - 	1389	18.091997	3.300927	-5.672416
 - 	1390	21.759003	3.966555	-5.201733
 - 	1391	26.151897	4.618979	-4.757294
 - 	1392	30.965349	5.266469	-4.258615
 - 	1393	35.644073	5.841830	-3.583303
 - 	1394	39.489563	6.149314	-2.590675
 - 	1395	41.948009	6.027447	-1.254359
 - 	1396	42.831470	5.616091	0.101121
 - 	1397	42.332031	5.338687	0.873883
 - 	1398	40.862328	5.522568	0.691791
 - 	1399	38.843750	6.086091	-0.183405
 - 	1400	36.559708	6.639083	-1.073191
 - 	1401	34.128841	6.847895	-1.513393
 - 	1402	31.573524	6.682608	-1.623576
 - 	1403	28.905836	6.348651	-1.867182
 - 	1404	26.167603	6.037395	-2.518714
 - 	1405	23.434662	5.773861	-3.380318
 - 	1406	20.820328	5.470811	-3.947556
 - 	1407	18.467539	5.066001	-3.816446
 - 	1408	16.523256	4.580154	-2.984565
 - 	1409	15.131672	4.060393	-1.830835
 - 	1410	14.452003	3.503831	-0.852812
 - 	1411	14.653986	2.860680	-0.409875
 - 	1412	15.869938	2.113865	-0.624684
 - 	1413	18.144440	1.349766	-1.452460
 - 	1414	21.436378	0.734161	-2.801247
 - 	1415	25.667339	0.397627	-4.511851
 - 	1416	30.731506	0.367568	-6.265411
 - 	1417	36.427681	0.638160	-7.706908
 - 	1418	42.432220	1.225571	-8.671434
 - 	1419	48.418785	2.064492	-9.132477
 - 	1420	54.200256	2.938049	-9.013086
 - 	1421	59.717693	3.653853	-8.280237
 - 	1422	64.942528	4.247252	-7.182254
 - 	1423	69.861076	4.868055	-6.150837
 - 	1424	74.510986	5.481532	-5.399631
 - 	1425	78.924606	5.830364	-4.754643
 - 	1426	82.999443	5.735488	-3.952782
 - 	1427	86.460663	5.337617	-3.009661
 - 	1428	88.982468	4.980942	-2.204628
 - 	1429	90.355110	4.896966	-1.768875
 - 	1430	90.549454	5.035734	-1.699529
 - 	1431	89.652916	5.167993	-1.871962
 - 	1432	87.772133	5.101906	-2.227946
 - 	1433	84.989311	4.809055	-2.800541
 - 	1434	81.369881	4.392337	-3.616982
 - 	1435	76.977997	3.966563	-4.647468
 - 	1436	71.882751	3.548516	-5.816134
 - 	1437	66.157272	3.032328	-6.983935
 - 	1438	59.872704	2.306361	-7.920485
 - 	1439	53.102455	1.428325	-8.363647
 - 	1440	45.951572	0.635692	-8.169312
 - 	1441	38.597580	0.146265	-7.442089
 - 	1442	31.324879	-0.007310	-6.532556
 - 	1443	24.546520	0.070206	-5.872540
 - 	1444	18.786131	0.290265	-5.763141
 - 	1445	14.585440	0.647669	-6.259151
 - 	1446	12.350518	1.154600	-7.128105
 - 	1447	12.198339	1.745143	-7.859934
 - 	1448	13.891421	2.276359	-7.913486
 - 	1449	16.949516	2.643533	-7.167699
 - 	1450	20.911676	2.897162	-6.051191
 - 	1451	25.520338	3.239738	-5.111573
 - 	1452	30.614447	3.882838	-4.552363
 - 	1453	35.850014	4.841258	-4.198793
 - 	1454	40.598675	5.820323	-3.721172
 - 	1455	44.178978	6.378386	-2.857757
 - 	1456	46.210335	6.315992	-1.623785
 - 	1457	46.768768	5.898086	-0.407679
 - 	1458	46.228546	5.627781	0.259143
 - 	1459	44.957653	5.814897	0.156601
 - 	1460	43.145699	6.362952	-0.411529
 - 	1461	40.868050	6.893519	-0.912728
 - 	1462	38.215336	7.062681	-1.093146
 - 	1463	35.303566	6.826918	-1.181511
 - 	1464	32.219978	6.419919	-1.596874
 - 	1465	29.037031	6.074184	-2.467699
 - 	1466	25.858425	5.817503	-3.465061
 - 	1467	22.806202	5.532314	-4.097526
 - 	1468	19.987083	5.125225	-4.094291
 - 	1469	17.511480	4.605964	-3.498468
 - 	1470	15.535001	4.047927	-2.535076
 - 	1471	14.258271	3.505034	-1.499940
 - 	1472	13.891214	2.959226	-0.706209
 - 	1473	14.618636	2.340425	-0.394278
 - 	1474	16.568176	1.604388	-0.617292
 - 	1475	19.764877	0.809213	-1.264033
 - 	1476	24.078255	0.145997	-2.284242
 - 	1477	29.211937	-0.103364	-3.795733
 - 	1478	34.797722	0.287375	-5.779885
 - 	1479	40.546837	1.296694	-7.763331
 - 	1480	46.308578	2.601918	-9.040364
 - 	1481	52.000336	3.758021	-9.203171
 - 	1482	57.535019	4.470806	-8.387672
 - 	1483	62.826225	4.751204	-7.127918
 - 	1484	67.829697	4.831362	-6.008526
 - 	1485	72.555443	4.910307	-5.279791
 - 	1486	77.013504	4.989552	-4.731693
 - 	1487	81.118896	4.974407	-4.021345
 - 	1488	84.651199	4.874652	-3.110404
 - 	1489	87.328011	4.827717	-2.297748
 - 	1490	88.928101	4.941649	-1.869546
 - 	1491	89.358192	5.177575	-1.841012
 - 	1492	88.638710	5.383705	-2.046864
 - 	1493	86.856995	5.402849	-2.371210
 - 	1494	84.121582	5.159776	-2.820866
 - 	1495	80.523262	4.696692	-3.432667
 - 	1496	76.121475	4.131414	-4.198766
 - 	1497	70.965080	3.545873	-5.076460
 - 	1498	65.115547	2.914270	-5.988918
 - 	1499	58.649857	2.176613	-6.781258
 - 	1500	51.665298	1.379981	-7.234377
 - 	1501	44.306343	0.693909	-7.199297
 - 	1502	36.806282	0.265395	-6.738116
 - 	1503	29.535484	0.103902	-6.106711
 - 	1504	23.016109	0.134212	-5.584485
 - 	1505	17.778643	0.308657	-5.322533
 - 	1506	13.983907	0.617330	-5.316965
 - 	1507	11.065844	1.018034	-5.453960
